subject_id,age,education_code,education_name,gender_code,gender_name,handedness_code,handedness_name,spectacle_code,spectacle_name,text2_category_code,text2_category_name,path_full_form,path_text1_image,path_text2_image,path_json,path_chars_folder,text1_word_count,text1_char_count,text2_word_count,text2_char_count,total_word_count,total_char_count,lines_text1,lines_text2,lines_total
450,25,5,Postgraduate,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\450-255001_1\450-255001_1.png,MPHD\450-255001_1\450-T1.png,MPHD\450-255001_1\450-T2-1.png,MPHD\450-255001_1\450-255001_1.json,MPHD\450-255001_1\Chars,80,368,105,418,185,786,5,5,10
451,19,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\451-194000_1\451-194000_1.png,MPHD\451-194000_1\451-T1.png,MPHD\451-194000_1\451-T2-1.png,MPHD\451-194000_1\451-194000_1.json,MPHD\451-194000_1\Chars,80,368,71,271,151,639,5,4,9
452,21,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\452-214000_1\452-214000_1.png,MPHD\452-214000_1\452-T1.png,MPHD\452-214000_1\452-T2-1.png,MPHD\452-214000_1\452-214000_1.json,MPHD\452-214000_1\Chars,80,368,67,249,147,617,5,3,8
453,19,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\453-194000_1\453-194000_1.png,MPHD\453-194000_1\453-T1.png,MPHD\453-194000_1\453-T2-1.png,MPHD\453-194000_1\453-194000_1.json,MPHD\453-194000_1\Chars,80,368,64,268,144,636,5,4,9
454,19,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\454-194001_1\454-194001_1.png,MPHD\454-194001_1\454-T1.png,MPHD\454-194001_1\454-T2-1.png,MPHD\454-194001_1\454-194001_1.json,MPHD\454-194001_1\Chars,80,368,71,265,151,633,5,4,9
455,22,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\455-224001_1\455-224001_1.png,MPHD\455-224001_1\455-T1.png,MPHD\455-224001_1\455-T2-1.png,MPHD\455-224001_1\455-224001_1.json,MPHD\455-224001_1\Chars,80,368,70,268,150,636,5,3,8
456,20,4,Bachelor,0,Female,1,Left-handed,0,No glasses,1,Sport,MPHD\456-204010_1\456-204010_1.png,MPHD\456-204010_1\456-T1.png,MPHD\456-204010_1\456-T2-1.png,MPHD\456-204010_1\456-204010_1.json,MPHD\456-204010_1\Chars,80,368,65,276,145,644,5,4,9
457,21,4,Bachelor,0,Female,1,Left-handed,0,No glasses,1,Sport,MPHD\457-214010_1\457-214010_1.png,MPHD\457-214010_1\457-T1.png,MPHD\457-214010_1\457-T2-1.png,MPHD\457-214010_1\457-214010_1.json,MPHD\457-214010_1\Chars,80,368,86,343,166,711,5,5,10
458,21,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\458-214000_1\458-214000_1.png,MPHD\458-214000_1\458-T1.png,MPHD\458-214000_1\458-T2-1.png,MPHD\458-214000_1\458-214000_1.json,MPHD\458-214000_1\Chars,80,368,39,191,119,559,5,3,8
459,22,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\459-224000_1\459-224000_1.png,MPHD\459-224000_1\459-T1.png,MPHD\459-224000_1\459-T2-1.png,MPHD\459-224000_1\459-224000_1.json,MPHD\459-224000_1\Chars,80,368,73,315,153,683,5,4,9
460,21,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\460-214001_1\460-214001_1.png,MPHD\460-214001_1\460-T1.png,MPHD\460-214001_1\460-T2-1.png,MPHD\460-214001_1\460-214001_1.json,MPHD\460-214001_1\Chars,80,368,87,344,167,712,5,5,10
461,21,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\461-214000_1\461-214000_1.png,MPHD\461-214000_1\461-T1.png,MPHD\461-214000_1\461-T2-1.png,MPHD\461-214000_1\461-214000_1.json,MPHD\461-214000_1\Chars,80,368,50,199,130,567,4,2,6
462,21,4,Bachelor,0,Female,1,Left-handed,0,No glasses,1,Sport,MPHD\462-214010_1\462-214010_1.png,MPHD\462-214010_1\462-T1.png,MPHD\462-214010_1\462-T2-1.png,MPHD\462-214010_1\462-214010_1.json,MPHD\462-214010_1\Chars,80,368,87,339,167,707,6,5,11
463,19,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\463-194001_1\463-194001_1.png,MPHD\463-194001_1\463-T1.png,MPHD\463-194001_1\463-T2-1.png,MPHD\463-194001_1\463-194001_1.json,MPHD\463-194001_1\Chars,80,368,74,320,154,688,5,5,10
464,19,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\464-194000_1\464-194000_1.png,MPHD\464-194000_1\464-T1.png,MPHD\464-194000_1\464-T2-1.png,MPHD\464-194000_1\464-194000_1.json,MPHD\464-194000_1\Chars,80,368,65,292,145,660,6,5,11
465,20,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\465-204001_1\465-204001_1.png,MPHD\465-204001_1\465-T1.png,MPHD\465-204001_1\465-T2-1.png,MPHD\465-204001_1\465-204001_1.json,MPHD\465-204001_1\Chars,80,368,56,248,136,616,5,4,9
466,23,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\466-234000_1\466-234000_1.png,MPHD\466-234000_1\466-T1.png,MPHD\466-234000_1\466-T2-1.png,MPHD\466-234000_1\466-234000_1.json,MPHD\466-234000_1\Chars,80,368,57,242,137,610,5,3,8
467,25,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\467-254000_2\467-254000_2.png,MPHD\467-254000_2\467-T1.png,MPHD\467-254000_2\467-T2-2.png,MPHD\467-254000_2\467-254000_2.json,MPHD\467-254000_2\Chars,80,368,100,404,180,772,6,6,12
468,23,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\468-234000_1\468-234000_1.png,MPHD\468-234000_1\468-T1.png,MPHD\468-234000_1\468-T2-1.png,MPHD\468-234000_1\468-234000_1.json,MPHD\468-234000_1\Chars,80,368,92,363,172,731,5,5,10
469,21,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\469-214000_1\469-214000_1.png,MPHD\469-214000_1\469-T1.png,MPHD\469-214000_1\469-T2-1.png,MPHD\469-214000_1\469-214000_1.json,MPHD\469-214000_1\Chars,80,368,76,332,156,700,5,5,10
470,20,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\470-204000_1\470-204000_1.png,MPHD\470-204000_1\470-T1.png,MPHD\470-204000_1\470-T2-1.png,MPHD\470-204000_1\470-204000_1.json,MPHD\470-204000_1\Chars,80,368,79,323,159,691,5,4,9
471,21,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\471-214000_2\471-214000_2.png,MPHD\471-214000_2\471-T1.png,MPHD\471-214000_2\471-T2-2.png,MPHD\471-214000_2\471-214000_2.json,MPHD\471-214000_2\Chars,80,368,67,245,147,613,6,4,10
472,22,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\472-224000_1\472-224000_1.png,MPHD\472-224000_1\472-T1.png,MPHD\472-224000_1\472-T2-1.png,MPHD\472-224000_1\472-224000_1.json,MPHD\472-224000_1\Chars,80,368,55,206,135,574,5,3,8
473,23,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\473-234001_1\473-234001_1.png,MPHD\473-234001_1\473-T1.png,MPHD\473-234001_1\473-T2-1.png,MPHD\473-234001_1\473-234001_1.json,MPHD\473-234001_1\Chars,80,368,56,207,136,575,6,4,10
474,19,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\474-194000_2\474-194000_2.png,MPHD\474-194000_2\474-T1.png,MPHD\474-194000_2\474-T2-2.png,MPHD\474-194000_2\474-194000_2.json,MPHD\474-194000_2\Chars,80,368,37,152,117,520,5,3,8
475,20,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\475-204001_2\475-204001_2.png,MPHD\475-204001_2\475-T1.png,MPHD\475-204001_2\475-T2-2.png,MPHD\475-204001_2\475-204001_2.json,MPHD\475-204001_2\Chars,80,368,78,293,158,661,6,4,10
476,21,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\476-214001_2\476-214001_2.png,MPHD\476-214001_2\476-T1.png,MPHD\476-214001_2\476-T2-2.png,MPHD\476-214001_2\476-214001_2.json,MPHD\476-214001_2\Chars,80,368,51,214,131,582,5,3,8
477,20,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\477-204000_2\477-204000_2.png,MPHD\477-204000_2\477-T1.png,MPHD\477-204000_2\477-T2-2.png,MPHD\477-204000_2\477-204000_2.json,MPHD\477-204000_2\Chars,77,346,66,254,143,600,5,4,9
478,20,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\478-204000_2\478-204000_2.png,MPHD\478-204000_2\478-T1.png,MPHD\478-204000_2\478-T2-2.png,MPHD\478-204000_2\478-204000_2.json,MPHD\478-204000_2\Chars,80,368,75,336,155,704,6,5,11
479,20,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\479-204001_2\479-204001_2.png,MPHD\479-204001_2\479-T1.png,MPHD\479-204001_2\479-T2-2.png,MPHD\479-204001_2\479-204001_2.json,MPHD\479-204001_2\Chars,80,368,52,191,132,559,5,3,8
480,20,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\480-204001_2\480-204001_2.png,MPHD\480-204001_2\480-T1.png,MPHD\480-204001_2\480-T2-2.png,MPHD\480-204001_2\480-204001_2.json,MPHD\480-204001_2\Chars,80,368,47,237,127,605,5,4,9
481,21,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\481-214001_2\481-214001_2.png,MPHD\481-214001_2\481-T1.png,MPHD\481-214001_2\481-T2-2.png,MPHD\481-214001_2\481-214001_2.json,MPHD\481-214001_2\Chars,80,368,61,209,141,577,6,4,10
482,20,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\482-204000_2\482-204000_2.png,MPHD\482-204000_2\482-T1.png,MPHD\482-204000_2\482-T2-2.png,MPHD\482-204000_2\482-204000_2.json,MPHD\482-204000_2\Chars,80,368,55,189,135,557,5,3,8
483,21,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\483-214000_2\483-214000_2.png,MPHD\483-214000_2\483-T1.png,MPHD\483-214000_2\483-T2-2.png,MPHD\483-214000_2\483-214000_2.json,MPHD\483-214000_2\Chars,80,368,61,227,141,595,5,4,9
484,23,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\484-234000_2\484-234000_2.png,MPHD\484-234000_2\484-T1.png,MPHD\484-234000_2\484-T2-2.png,MPHD\484-234000_2\484-234000_2.json,MPHD\484-234000_2\Chars,80,368,53,224,133,592,5,3,8
485,21,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\485-214000_2\485-214000_2.png,MPHD\485-214000_2\485-T1.png,MPHD\485-214000_2\485-T2-2.png,MPHD\485-214000_2\485-214000_2.json,MPHD\485-214000_2\Chars,80,368,46,195,126,563,6,4,10
486,20,4,Bachelor,0,Female,1,Left-handed,0,No glasses,2,Health,MPHD\486-204010_2\486-204010_2.png,MPHD\486-204010_2\486-T1.png,MPHD\486-204010_2\486-T2-2.png,MPHD\486-204010_2\486-204010_2.json,MPHD\486-204010_2\Chars,80,368,62,246,142,614,5,3,8
487,20,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\487-204000_2\487-204000_2.png,MPHD\487-204000_2\487-T1.png,MPHD\487-204000_2\487-T2-2.png,MPHD\487-204000_2\487-204000_2.json,MPHD\487-204000_2\Chars,80,368,67,302,147,670,4,3,7
488,24,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\488-244000_2\488-244000_2.png,MPHD\488-244000_2\488-T1.png,MPHD\488-244000_2\488-T2-2.png,MPHD\488-244000_2\488-244000_2.json,MPHD\488-244000_2\Chars,80,368,59,237,139,605,7,4,11
489,20,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\489-204000_2\489-204000_2.png,MPHD\489-204000_2\489-T1.png,MPHD\489-204000_2\489-T2-2.png,MPHD\489-204000_2\489-204000_2.json,MPHD\489-204000_2\Chars,80,368,44,177,124,545,5,3,8
490,20,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\490-204000_2\490-204000_2.png,MPHD\490-204000_2\490-T1.png,MPHD\490-204000_2\490-T2-2.png,MPHD\490-204000_2\490-204000_2.json,MPHD\490-204000_2\Chars,80,368,71,284,151,652,4,4,8
491,20,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\491-204001_1\491-204001_1.png,MPHD\491-204001_1\491-T1.png,MPHD\491-204001_1\491-T2-1.png,MPHD\491-204001_1\491-204001_1.json,MPHD\491-204001_1\Chars,80,368,66,293,146,661,4,3,7
492,21,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\492-214101_1\492-214101_1.png,MPHD\492-214101_1\492-T1.png,MPHD\492-214101_1\492-T2-1.png,MPHD\492-214101_1\492-214101_1.json,MPHD\492-214101_1\Chars,80,368,61,246,141,614,5,3,8
493,20,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\493-204000_1\493-204000_1.png,MPHD\493-204000_1\493-T1.png,MPHD\493-204000_1\493-T2-1.png,MPHD\493-204000_1\493-204000_1.json,MPHD\493-204000_1\Chars,80,368,65,290,145,658,5,3,8
494,21,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\494-214000_1\494-214000_1.png,MPHD\494-214000_1\494-T1.png,MPHD\494-214000_1\494-T2-1.png,MPHD\494-214000_1\494-214000_1.json,MPHD\494-214000_1\Chars,80,368,87,355,167,723,5,4,9
495,21,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,1,Sport,MPHD\495-214001_1\495-214001_1.png,MPHD\495-214001_1\495-T1.png,MPHD\495-214001_1\495-T2-1.png,MPHD\495-214001_1\495-214001_1.json,MPHD\495-214001_1\Chars,80,368,83,362,163,730,6,6,12
496,19,4,Bachelor,0,Female,0,Right-handed,0,No glasses,1,Sport,MPHD\496-194000_1\496-194000_1.png,MPHD\496-194000_1\496-T1.png,MPHD\496-194000_1\496-T2-1.png,MPHD\496-194000_1\496-194000_1.json,MPHD\496-194000_1\Chars,80,368,57,250,137,618,5,4,9
497,20,4,Bachelor,0,Female,1,Left-handed,1,Uses glasses,1,Sport,MPHD\497-204011_1\497-204011_1.png,MPHD\497-204011_1\497-T1.png,MPHD\497-204011_1\497-T2-1.png,MPHD\497-204011_1\497-204011_1.json,MPHD\497-204011_1\Chars,80,368,50,209,130,577,4,3,7
498,20,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\498-204000_2\498-204000_2.png,MPHD\498-204000_2\498-T1.png,MPHD\498-204000_2\498-T2-2.png,MPHD\498-204000_2\498-204000_2.json,MPHD\498-204000_2\Chars,80,368,68,275,148,643,6,4,10
499,19,4,Bachelor,0,Female,0,Right-handed,0,No glasses,2,Health,MPHD\499-194000_2\499-194000_2.png,MPHD\499-194000_2\499-T1.png,MPHD\499-194000_2\499-T2-2.png,MPHD\499-194000_2\499-194000_2.json,MPHD\499-194000_2\Chars,80,368,56,235,136,603,5,3,8
500,29,4,Bachelor,0,Female,0,Right-handed,1,Uses glasses,2,Health,MPHD\500-294001_2\500-294001_2.png,MPHD\500-294001_2\500-T1.png,MPHD\500-294001_2\500-T2-2.png,MPHD\500-294001_2\500-294001_2.json,MPHD\500-294001_2\Chars,80,368,59,245,139,613,5,3,8
